structure_id,endpoint,assay_family,n_measurements,n_source_rows,n_cross_source_mirror_rows_collapsed,n_sources,n_exact_measurements,n_censored_measurements,n_approximate_measurements,p_activity_median,p_activity_best,p_activity_min,value_nm_median,value_nm_best,endpoints,n_endpoints,endpoint_families,n_endpoint_families,assay_families,n_assay_families,sources,compound_ids,target_names,document_years,relations,smiles,original_smiles,canonical_smiles,standardized_smiles,inchi_key,standard_inchi_key,structure_standardization_status,activity_range_log10,is_activity_heterogeneous,heterogeneity_log_spread_threshold,censoring_policy,aggregation_value_semantics,potency_class,active_100nM,active_1uM,scored_menin_endpoint,scored_menin_assay_family,has_observed_primary_herg_record,predicted_herg_blocker_probability,predicted_herg_probability_entropy_bits,herg_max_training_tanimoto,herg_nearest_training_smiles,herg_inside_applicability_domain,predicted_herg_risk,mol_wt,exact_mol_wt,logp,tpsa,h_bond_donors,h_bond_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,fraction_csp3,heavy_atom_count,formal_charge,invalid_structure,qed,pains_alert_count,brenk_alert_count,nih_alert_count,pains_alerts,brenk_alerts,nih_alerts,scaffold_key,scaffold_method,series_id,series_size,connectivity_key,connectivity_group_size,nearest_neighbor_achiral_tanimoto,nearest_neighbor_achiral_structure_id,nearest_neighbor_chiral_tanimoto,nearest_neighbor_chiral_structure_id,local_novelty_achiral,property_window_violation_count,property_window_violations,property_desirability,ro5_violation_count,veber_violation_count,apparent_ligand_efficiency_kcal_per_mol_per_heavy_atom,apparent_lipophilic_ligand_efficiency,similarity_cluster_id,similarity_cluster_size,similarity_cluster_representative
STR-A723964BC2F481BF1509,IC50,biochemical_binding,1,1,0,1,1,0,0,3.783570169123749,3.783570169123749,3.783570169123749,164600.0,164600.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,132104394,Menin,2023,=,CC(C)C(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CC(C)C(=O)O[C@@H]1CCC[C@H]1C(C#N)(C2CCN(CC2)CC3CN(C3)C4=CC=C(C=C4)S(=O)(=O)C5=CC=NC=C5)C6=CC=CC=C6,CC(C)C(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CC(C)C(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,ATMCISWSCCZRKA-ANOPSCNCSA-N,ATMCISWSCCZRKA-ANOPSCNCSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,low_or_inactive_>10uM,False,False,IC50,biochemical_binding,False,0.7878090704239676,0.7456498028872834,0.2599999904632568,CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](CN1CC[C@H](N3C(=O)Cc4ccccc43)C1)C2,True,high,640.8500000000001,640.3083268880001,5.892080000000007,103.6,0.0,8.0,10.0,6.0,3.0,0.4864864864864865,46.0,0.0,0.0,0.2528651396217214,0,0,0,,,,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,SER-B92687DE56E5CCCB,44,ATMCISWSCCZRKA,2,1.0,STR-88BBF77299762B038C6D,0.8701298701298701,STR-F56D36E1BD6B0DD11077,0.0,0,,1.0,2,0,0.1121910806670607,-2.108509830876258,CLU-09CD093C2B53B295,112,STR-09E54D8A9B952AC86D2A
STR-A801C2BEEB406E6E0F33,IC50,biochemical_binding,1,1,0,1,1,0,0,5.935542010773082,5.935542010773082,5.935542010773082,1160.0,1160.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531906,Menin,2026,=,CC(C)[C@H](CCC(C)(C)N)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,CC(C)[C@H](CCC(C)(C)N)N1CC2(C1)CCN(C2)C3=C(N=NC=N3)OC4=C(C=C(C=C4)F)C5=CN=CN=C5C6CC6,CC(C)[C@H](CCC(C)(C)N)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,CC(C)[C@H](CCC(C)(C)N)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,QKIUANDYULVCFE-VWLOTQADSA-N,QKIUANDYULVCFE-VWLOTQADSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.8668331610117378,0.5660597255071816,0.2231404930353164,Cc1nc2cnc(Oc3ccc(F)c4cccnc34)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,False,high,560.7219999999999,560.338736152,5.191600000000005,106.18,1.0,9.0,10.0,6.0,3.0,0.5806451612903226,41.0,0.0,0.0,0.3584189976200626,0,0,0,,,,c1ccc(-c2cncnc2C2CC2)c(Oc2nncnc2N2CCC3(CNC3)C2)c1,bemis_murcko,SER-7A71BD39A789D797,6,QKIUANDYULVCFE,2,1.0,STR-6C98F61E1E52A5856618,0.8795180722891566,STR-6C98F61E1E52A5856618,0.0,0,,1.0,2,0,0.1974653488462069,0.7439420107730772,CLU-DFDE0EB637DE6F53,6,STR-8D22035F518E37FF47A2
STR-A814A4A72CF8681234C9,IC50,biochemical_binding,1,1,0,1,1,0,0,8.568636235841012,8.568636235841012,8.568636235841012,2.7,2.7,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL5081367,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(OC)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(OC)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(OC)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(OC)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,FZCLCVXNMVHYFD-BSGLOOBLSA-N,FZCLCVXNMVHYFD-BSGLOOBLSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.861902619554074,0.5792342516262341,0.2214285731315612,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2cc(S(N)(=O)=O)ccc2F)CC1,False,high,809.0619999999998,808.435732892,4.0136000000000065,114.97,1.0,10.0,15.0,7.0,2.0,0.627906976744186,57.0,0.0,0.0,0.2651413405777097,0,1,0,,Michael_acceptor_1,,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CNC1,bemis_murcko,SER-1425063A81B06E97,4,FZCLCVXNMVHYFD,1,0.8383838383838383,STR-EF3629BE766B7858BC20,0.8383838383838383,STR-EF3629BE766B7858BC20,0.1616161616161616,2,mol_wt:above_max;rotatable_bonds:above_max,0.6666666666666667,1,1,0.2050459618541603,4.555036235841006,CLU-EFD949491EF7831E,43,STR-F32727EFAF81D38C7334
STR-A81FD784C5400DE7DDA0,IC50,biochemical_binding,1,1,0,1,1,0,0,5.131355561605174,5.131355561605174,5.131355561605174,7390.0,7390.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,168720907,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](C[C@H](C)CN(C)CCOC)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@@H](C[C@H](C)CN(C)CCOC)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](C[C@H](C)CN(C)CCOC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](C[C@H](C)CN(C)CCOC)C(C)C)C2)C(C)C,GORAKAHLMGAALX-LSYYVWMOSA-N,GORAKAHLMGAALX-LSYYVWMOSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.8384364825591424,0.6380368985662722,0.2242990583181381,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc21,False,high,613.8230000000003,613.411566744,4.814600000000004,87.16,0.0,9.0,15.0,4.0,2.0,0.696969696969697,44.0,0.0,0.0,0.2808094455307777,0,0,0,,,,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,SER-F7B9115420359440,176,GORAKAHLMGAALX,4,1.0,STR-25ACFB2C189546A8CDF4,0.9761904761904762,STR-8E158147825BE52377FD,0.0,1,rotatable_bonds:above_max,0.8333333333333334,1,1,0.1590720224097604,0.31675556160517,CLU-3B3670B85667A6B8,184,STR-D7B6A133DED6C54A6E85
STR-A8561A75D1EC79B3C31D,IC50,biochemical_binding,1,2,1,2,1,0,0,7.318758762624412,7.318758762624412,7.318758762624412,48.0,48.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5827385,Menin,2021,=,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,DDHCZSCWWXSEAD-SVYHFPLZSA-N,DDHCZSCWWXSEAD-SVYHFPLZSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.6920217469846918,0.8908258979675236,0.2475247532129287,CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,False,medium,644.8420000000001,644.3144748880001,4.777480000000005,120.55999999999996,1.0,8.0,9.0,6.0,3.0,0.5142857142857142,46.0,0.0,0.0,0.3536618276684133,0,0,0,,,,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)c1cn[nH]c1,bemis_murcko,SER-D71DF828C6360796,10,DDHCZSCWWXSEAD,2,1.0,STR-4719AA5EBF6B16DABB7E,0.8823529411764706,STR-1380FDB405A07D2654DB,0.0,0,,1.0,1,0,0.2170171076569499,2.5412787626244073,CLU-09CD093C2B53B295,112,STR-09E54D8A9B952AC86D2A
STR-A89E4C2F5AB885E0AD8C,IC50,biochemical_binding,1,1,0,1,1,0,0,5.0,5.0,5.0,10000.0,10000.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL568126,Menin,2015,=,CCc1cc2c(N3CCN(C(=O)c4ccccc4)CC3)ncnc2s1,CCc1cc2c(N3CCN(C(=O)c4ccccc4)CC3)ncnc2s1,CCc1cc2c(N3CCN(C(=O)c4ccccc4)CC3)ncnc2s1,CCc1cc2c(N3CCN(C(=O)c4ccccc4)CC3)ncnc2s1,YSZRMVPNQGZBKY-UHFFFAOYSA-N,YSZRMVPNQGZBKY-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.8282888740419545,0.6616041815431809,0.2911392450332641,COc1ccc(NC(=O)N2CCN(c3nc(N)nc4sc(-c5ccccc5)nc34)CC2)cc1,True,high,352.4630000000001,352.13578226000004,3.2161000000000017,49.33,0.0,5.0,3.0,4.0,3.0,0.3157894736842105,25.0,0.0,0.0,0.726181125491454,0,0,0,,,,O=C(c1ccccc1)N1CCN(c2ncnc3sccc23)CC1,bemis_murcko,SER-D53AC55D86254106,1,YSZRMVPNQGZBKY,1,0.7454545454545455,STR-96DCE721D71CD4CE180C,0.7454545454545455,STR-96DCE721D71CD4CE180C,0.2545454545454545,0,,1.0,0,0,0.2728,1.7838999999999985,CLU-EC7C8AAE2A8A7836,5,STR-949A51086BAD4A70A662
STR-A9AB52FCFA3880DA25B5,IC50,biochemical_binding,1,2,1,2,1,0,0,6.777283528852417,6.777283528852417,6.777283528852417,167.0,167.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5829622,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,AEGAGTFLYPDDPK-SVYHFPLZSA-N,AEGAGTFLYPDDPK-SVYHFPLZSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True,IC50,biochemical_binding,False,0.8179106249227384,0.6846265481821453,0.2254901975393295,CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,False,high,644.8420000000001,644.3144748880001,4.777480000000005,120.55999999999996,1.0,8.0,9.0,6.0,3.0,0.5142857142857142,46.0,0.0,0.0,0.3536618276684133,0,0,0,,,,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)c1cn[nH]c1,bemis_murcko,SER-D71DF828C6360796,10,AEGAGTFLYPDDPK,1,0.8690476190476191,STR-9E9A5140F6DAB650B46B,0.8705882352941177,STR-9E9A5140F6DAB650B46B,0.1309523809523809,0,,1.0,1,0,0.2009611898555369,1.9998035288524116,CLU-4EE9F333AA493C6A,1,STR-A9AB52FCFA3880DA25B5
STR-AA28B6BCC5A0854E325E,IC50,biochemical_binding,1,2,1,2,1,0,0,7.1249387366083,7.1249387366083,7.1249387366083,75.0,75.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5876541,Menin,2021,=,CN(C)S(=O)(=O)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,CN(C)S(=O)(=O)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,CN(C)S(=O)(=O)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,CN(C)S(=O)(=O)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,NRFMGIDVCITVIL-UHFFFAOYSA-N,NRFMGIDVCITVIL-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8784224193406426,0.5338786355041358,0.2527472674846649,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high,536.7860000000005,536.3184976480001,4.316500000000003,55.89000000000001,1.0,5.0,7.0,6.0,2.0,0.6129032258064516,38.0,0.0,0.0,0.5714635171326444,0,0,0,,,,c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,SER-13C58FCF8A37F10D,9,NRFMGIDVCITVIL,1,0.828125,STR-9C6F5F9AE1FD0341471B,0.828125,STR-9C6F5F9AE1FD0341471B,0.171875,0,,1.0,1,0,0.2557478009666769,2.808438736608297,CLU-9850EA2764F0102A,27,STR-33ECA7BC02C166AF1729
STR-AA4D58E6580A56C280AF,IC50,biochemical_binding,1,1,0,1,1,0,0,7.958607314841775,7.958607314841775,7.958607314841775,11.0,11.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4516680,Menin,2019,=,CN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,CN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,CN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,CN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,HIKNZTWSCQIGRD-UHFFFAOYSA-N,HIKNZTWSCQIGRD-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8566668898615218,0.5929018028123627,0.2528735697269439,CNc1nn2cc3c(nc2c1S(=O)(=O)c1ccccc1)CCN(C)C3,False,high,584.8299999999999,584.3184976480001,5.636200000000006,56.75,0.0,6.0,7.0,7.0,3.0,0.5142857142857142,42.0,0.0,0.0,0.3586072699169828,0,0,0,,,,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,SER-20F67B855744F824,19,HIKNZTWSCQIGRD,1,0.8405797101449275,STR-1E41EA89AAF9C5AE998F,0.8405797101449275,STR-1E41EA89AAF9C5AE998F,0.1594202898550725,0,,1.0,2,0,0.2584652470820043,2.3224073148417688,CLU-21F81BBF17106F2B,37,STR-073AD85CF5EE1E9C87AB
STR-AA65E7D5BF8C15D9F669,IC50,biochemical_binding,1,2,1,2,1,0,0,5.494850021680094,5.494850021680094,5.494850021680094,3200.0,3200.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL6050075,Menin,2021,=,CNC(=O)[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CNC(=O)[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CNC(=O)[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CNC(=O)[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,RSYFWDSPKNNWTP-KZNDPDLVSA-N,RSYFWDSPKNNWTP-KZNDPDLVSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.8311727801006259,0.6550149099920006,0.2674418687820434,CC(C)(O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,True,high,574.7910000000003,574.297762204,4.394780000000004,93.51,1.0,6.0,9.0,6.0,2.0,0.5757575757575758,41.0,0.0,0.0,0.4775032597288369,0,0,0,,,,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,SER-6F3389DAFB00746E,25,RSYFWDSPKNNWTP,1,0.8611111111111112,STR-44D7373FA75606A9FAF6,0.863013698630137,STR-44D7373FA75606A9FAF6,0.1388888888888888,0,,1.0,1,0,0.1828042787700402,1.1000700216800894,CLU-09CD093C2B53B295,112,STR-09E54D8A9B952AC86D2A
STR-AA73D88E6A8F8A2C3D26,IC50,biochemical_binding,1,2,1,2,1,0,0,7.136677139879544,7.136677139879544,7.136677139879544,73.0,73.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5752186,Menin,2021,=,N#Cc1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)c(Cl)c1,N#Cc1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)c(Cl)c1,N#Cc1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)c(Cl)c1,N#Cc1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)c(Cl)c1,MCMNAPNLRSJPOP-UHFFFAOYSA-N,MCMNAPNLRSJPOP-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9241662337406766,0.3873263185929526,0.2588235437870025,N#Cc1ccc(CCN2CCC(Nc3nc4ccccc4[nH]3)CC2)cc1,True,high,489.1070000000003,488.270674864,5.591280000000006,42.3,1.0,4.0,5.0,6.0,2.0,0.5666666666666667,35.0,0.0,0.0,0.5951810017672122,0,0,0,,,,c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,SER-13C58FCF8A37F10D,9,MCMNAPNLRSJPOP,1,0.8307692307692308,STR-C3D8B6AB5924C8373F29,0.8307692307692308,STR-C3D8B6AB5924C8373F29,0.1692307692307691,0,,1.0,1,0,0.2781265033941628,1.5453971398795383,CLU-9850EA2764F0102A,27,STR-33ECA7BC02C166AF1729
STR-AB1714536DDACDAFACEC,IC50,biochemical_binding,1,2,1,2,1,0,0,7.537602002101044,7.537602002101044,7.537602002101044,29.0,29.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5835118,Menin,2021,=,CC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,ZPCGSMFETVJELP-KOPQTXDBSA-N,ZPCGSMFETVJELP-KOPQTXDBSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8535934855229887,0.6007740617343905,0.2903225719928741,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,True,high,574.7910000000003,574.297762204,4.537280000000004,93.51,1.0,6.0,9.0,6.0,2.0,0.5757575757575758,41.0,0.0,0.0,0.4729110343257683,0,0,0,,,,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,SER-6F3389DAFB00746E,25,ZPCGSMFETVJELP,2,1.0,STR-E5059C295BEFCBEAC7A4,0.863013698630137,STR-A1381CEB41898F753D78,0.0,0,,1.0,1,0,0.2507631495333128,3.00032200210104,CLU-61135314109238DB,23,STR-AB1714536DDACDAFACEC
STR-AC15064651DFC45CB1E4,IC50,biochemical_binding,1,1,0,1,1,0,0,8.537602002101044,8.537602002101044,8.537602002101044,2.9,2.9,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL5090509,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,LIAWNGIPPNVPIC-YSJNHPSYSA-N,LIAWNGIPPNVPIC-YSJNHPSYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8645637111492097,0.5721609263200651,0.2457627058029174,COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,False,high,666.904,666.361505332,5.468500000000006,82.19,1.0,7.0,11.0,7.0,2.0,0.6486486486486487,47.0,0.0,0.0,0.3409458451345736,0,0,0,,,,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,SER-42BAE6DB7A4F0675,6,LIAWNGIPPNVPIC,1,0.8765432098765432,STR-3F32DD5F6BE1258722C6,0.8765432098765432,STR-3F32DD5F6BE1258722C6,0.1234567901234567,1,mol_wt:above_max,0.8333333333333334,2,1,0.2477721091673579,3.0691020021010385,CLU-EFD949491EF7831E,43,STR-F32727EFAF81D38C7334
