dataset,task_id,evidence_domain,endpoint,unit,relation,assay_family,source_id,evidence_stage,development_stage,observation_kind,label_kind,inclusion_status,rows
observations,<not_applicable>,pk_adme,T1/2,min-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,T1/2,ml/min.kg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,T1/2,nanoseconds,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,T1/2,uM,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,T1/2,ug.hr/ml,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,T1/2,ugml-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,T1/29,min,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,T1/29,min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7
observations,<not_applicable>,pk_adme,T1/29,min,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,T50,min,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,T50,min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,8
observations,<not_applicable>,pk_adme,TC50,10'3nm,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,TC50,10'4nm,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,8
observations,<not_applicable>,pk_adme,TC50,10'4nm,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,TC50,10'5nm,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,TC50,uM,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,TC50,uM,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,18
observations,<not_applicable>,pk_adme,TC50,uM,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,TDI,%,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,30
observations,<not_applicable>,pk_adme,TDI,%,<=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,TDI,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,193
observations,<not_applicable>,pk_adme,TDI,10'-4/min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,9
observations,<not_applicable>,pk_adme,TDI,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,485
observations,<not_applicable>,pk_adme,TDI,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,TDI,uM,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,12
observations,<not_applicable>,pk_adme,TI,<missing>,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,TI,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,TIME,h,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
